"","Datum","Daily.Nr.","Probenummer","Objektbezeichnung","Fundlage","Lage","Taxon","Name","Resttyp","Erhaltungstyp","Season","Himmelsrichtung","Art"
"126","09.12.2018","9.12.2018-107","TG18_MS1_CS_042","Datteln, Dompalme, Kerne Früchte","MS2, in Schnitt X3, Aushub nach Westen hin","MS2",NA,"indeterminata","Stiel","vertrocknet","2018","Nord-Westen",NA
"127","12.12.2018","12.12.2018-104","TG18_MS1_CS_174","Kerne","MS2, Mauerkrone M004","MS2",NA,"indeterminata","sonstiges","vertrocknet","2018","Westen",NA
"128","19.12.2018","19.12.2018-105","TG18_MS1_CS_372","Botanikprobe","MS2, X2 Suederweiterung","MS2","Juncus rigidus/acutus","steife/scharfe Binse","Blütenstand","vertrocknet","2018","Sueden","wildwachsende Pflanzen"
"129","19.12.2018","19.12.2018-105","TG18_MS1_CS_372","Botanikprobe","MS2, X2 Suederweiterung","MS2","Juncus rigidus/acutus","steife/scharfe Binse","Blütenstand","vertrocknet","2018","Sueden","wildwachsende Pflanzen"
"130","19.12.2018","19.12.2018-105","TG18_MS1_CS_372","Botanikprobe","MS2, X2 Suederweiterung","MS2","Juncus rigidus/acutus","steife/scharfe Binse","Blütenstand","vertrocknet","2018","Sueden","wildwachsende Pflanzen"
"131","19.12.2018","19.12.2018-105","TG18_MS1_CS_372","Botanikprobe","MS2, X2 Suederweiterung","MS2","Juncus rigidus/acutus","steife/scharfe Binse","Blütenstand","vertrocknet","2018","Sueden","wildwachsende Pflanzen"
"132","19.12.2018","19.12.2018-105","TG18_MS1_CS_372","Botanikprobe","MS2, X2 Suederweiterung","MS2","Juncus rigidus/acutus","steife/scharfe Binse","Blütenstand","vertrocknet","2018","Sueden","wildwachsende Pflanzen"
"133","16.12.2018","16.12.2018-134","TG18_MS1_CS_305","Kerne und Früchte","MS2, zw. M004, M006 und Matte","MS2","Lens culinaris","Linse","Same/Frucht","vertrocknet","2018","Westen","Hülsenfrüchte"
"134","16.12.2018","16.12.2018-134","TG18_MS1_CS_305","Kerne und Früchte","MS2, zw. M004, M006 und Matte","MS2","Lens culinaris","Linse","Same/Frucht","vertrocknet","2018","Westen","Hülsenfrüchte"
"135","16.12.2018","16.12.2018-134","TG18_MS1_CS_305","Kerne und Früchte","MS2, zw. M004, M006 und Matte","MS2","Lens culinaris","Linse","Same/Frucht","vertrocknet","2018","Westen","Hülsenfrüchte"
"136","16.12.2018","16.12.2018-134","TG18_MS1_CS_305","Kerne und Früchte","MS2, zw. M004, M006 und Matte","MS2","Lens culinaris","Linse","Same/Frucht","vertrocknet","2018","Westen","Hülsenfrüchte"
"137","16.12.2018","16.12.2018-134","TG18_MS1_CS_305","Kerne und Früchte","MS2, zw. M004, M006 und Matte","MS2","Lens culinaris","Linse","Same/Frucht","vertrocknet","2018","Westen","Hülsenfrüchte"
"138","16.12.2018","16.12.2018-134","TG18_MS1_CS_305","Kerne und Früchte","MS2, zw. M004, M006 und Matte","MS2","Lens culinaris","Linse","Same/Frucht","vertrocknet","2018","Westen","Hülsenfrüchte"
"139","16.12.2018","16.12.2018-134","TG18_MS1_CS_305","Kerne und Früchte","MS2, zw. M004, M006 und Matte","MS2","Lens culinaris","Linse","Same/Frucht","vertrocknet","2018","Westen","Hülsenfrüchte"
"140","16.12.2018","16.12.2018-134","TG18_MS1_CS_305","Kerne und Früchte","MS2, zw. M004, M006 und Matte","MS2","Lens culinaris","Linse","Same/Frucht","vertrocknet","2018","Westen","Hülsenfrüchte"
"141","16.12.2018","16.12.2018-134","TG18_MS1_CS_305","Kerne und Früchte","MS2, zw. M004, M006 und Matte","MS2","Lens culinaris","Linse","Brei/Gebäck/Fruchtfleisch","vertrocknet","2018","Westen","Hülsenfrüchte"
"142","16.12.2018","16.12.2018-134","TG18_MS1_CS_305","Kerne und Früchte","MS2, zw. M004, M006 und Matte","MS2","Lens culinaris","Linse","Brei/Gebäck/Fruchtfleisch","vertrocknet","2018","Westen","Hülsenfrüchte"
"143","16.12.2018","16.12.2018-134","TG18_MS1_CS_305","Kerne und Früchte","MS2, zw. M004, M006 und Matte","MS2","Lens culinaris","Linse","Brei/Gebäck/Fruchtfleisch","vertrocknet","2018","Westen","Hülsenfrüchte"
"144","16.12.2018","16.12.2018-134","TG18_MS1_CS_305","Kerne und Früchte","MS2, zw. M004, M006 und Matte","MS2","Lens culinaris","Linse","Brei/Gebäck/Fruchtfleisch","vertrocknet","2018","Westen","Hülsenfrüchte"
"145","16.12.2018","16.12.2018-138","TG18_MS1_CS_308","Botanikprobe","MS2, zw. M008 und Suedwand","MS2","Linum usitatissimum","Flachs","Same/Frucht","vertrocknet","2018","Norden","Faserpflanze"
"146","10.12.2018","10.12.2018-158","TG18_MS1_CS_119","Samen","MS2, Suederweiterung X2, obere Schicht","MS2","Linum usitatissimum","Flachs","Kapsel","vertrocknet","2018","Sueden","Faserpflanze"
"147","10.12.2018","10.12.2018-158","TG18_MS1_CS_119","Samen","MS2, Suederweiterung X2, obere Schicht","MS2","Linum usitatissimum","Flachs","Kapsel","vertrocknet","2018","Sueden","Faserpflanze"
"148","13.12.2018","13.12.2018-135","TG18_MS1_CS_226","Hülsen und Zwiebelschalen","MS1, Nordwand aussen, Korbbefund","MS1","Linum usitatissimum","Flachs","Kapsel","vertrocknet","2018","Norden","Faserpflanze"
"149","13.12.2018","13.12.2018-135","TG18_MS1_CS_226","Hülsen und Zwiebelschalen","MS1, Nordwand aussen, Korbbefund","MS1","Linum usitatissimum","Flachs","Kapsel","vertrocknet","2018","Norden","Faserpflanze"
"150","13.12.2018","13.12.2018-135","TG18_MS1_CS_226","Hülsen und Zwiebelschalen","MS1, Nordwand aussen, Korbbefund","MS1","Linum usitatissimum","Flachs","Kapsel","vertrocknet","2018","Norden","Faserpflanze"
"151","13.12.2018","13.12.2018-135","TG18_MS1_CS_226","Hülsen und Zwiebelschalen","MS1, Nordwand aussen, Korbbefund","MS1","Linum usitatissimum","Flachs","Kapsel","vertrocknet","2018","Norden","Faserpflanze"
"152","13.12.2018","13.12.2018-135","TG18_MS1_CS_226","Hülsen und Zwiebelschalen","MS1, Nordwand aussen, Korbbefund","MS1","Linum usitatissimum","Flachs","Kapsel","vertrocknet","2018","Norden","Faserpflanze"
"153","13.12.2018","13.12.2018-135","TG18_MS1_CS_226","Hülsen und Zwiebelschalen","MS1, Nordwand aussen, Korbbefund","MS1","Linum usitatissimum","Flachs","Kapsel","vertrocknet","2018","Norden","Faserpflanze"
"154","16.12.2018","16.12.2018-134","TG18_MS1_CS_305","Kerne und Früchte","MS2, zw. M004, M006 und Matte","MS2","Linum usitatissimum","Flachs","Kapsel","vertrocknet","2018","Westen","Faserpflanze"
"155","16.12.2018","16.12.2018-134","TG18_MS1_CS_305","Kerne und Früchte","MS2, zw. M004, M006 und Matte","MS2","Linum usitatissimum","Flachs","Kapsel","vertrocknet","2018","Westen","Faserpflanze"
"156","16.12.2018","16.12.2018-134","TG18_MS1_CS_305","Kerne und Früchte","MS2, zw. M004, M006 und Matte","MS2","Linum usitatissimum","Flachs","Kapsel","vertrocknet","2018","Westen","Faserpflanze"
"157","16.12.2018","16.12.2018-134","TG18_MS1_CS_305","Kerne und Früchte","MS2, zw. M004, M006 und Matte","MS2","Linum usitatissimum","Flachs","Kapsel","vertrocknet","2018","Westen","Faserpflanze"
"158","16.12.2018","16.12.2018-134","TG18_MS1_CS_305","Kerne und Früchte","MS2, zw. M004, M006 und Matte","MS2","Linum usitatissimum","Flachs","Kapsel","vertrocknet","2018","Westen","Faserpflanze"
"159","16.12.2018","16.12.2018-134","TG18_MS1_CS_305","Kerne und Früchte","MS2, zw. M004, M006 und Matte","MS2","Linum usitatissimum","Flachs","Kapsel","vertrocknet","2018","Westen","Faserpflanze"
"160","16.12.2018","16.12.2018-134","TG18_MS1_CS_305","Kerne und Früchte","MS2, zw. M004, M006 und Matte","MS2","Linum usitatissimum","Flachs","Kapsel","vertrocknet","2018","Westen","Faserpflanze"
"161","16.12.2018","16.12.2018-134","TG18_MS1_CS_305","Kerne und Früchte","MS2, zw. M004, M006 und Matte","MS2","Linum usitatissimum","Flachs","Kapsel","vertrocknet","2018","Westen","Faserpflanze"
"162","16.12.2018","16.12.2018-146","TG18_MS1_CS_311","Botanikprobe","MS2, Osten von M004 (Norden von 10.12.2018-102)","MS2","Linum usitatissimum","Flachs","Kapsel","vertrocknet","2018","Westen","Faserpflanze"
"163","16.12.2018","16.12.2018-146","TG18_MS1_CS_311","Botanikprobe","MS2, Osten von M004 (Norden von 10.12.2018-102)","MS2","Linum usitatissimum","Flachs","Kapsel","vertrocknet","2018","Westen","Faserpflanze"
"164","16.12.2018","16.12.2018-149","TG18_MS1_CS_313","Kerne, Früchte, Zwiebelschale","MS1, Nordwand aussen, nahe Nord-Ost-Ecke","MS1","Linum usitatissimum","Flachs","Kapsel","vertrocknet","2018","Nord-Osten","Faserpflanze"
"165","16.12.2018","16.12.2018-149","TG18_MS1_CS_313","Kerne, Früchte, Zwiebelschale","MS1, Nordwand aussen, nahe Nord-Ost-Ecke","MS1","Linum usitatissimum","Flachs","Kapsel","vertrocknet","2018","Nord-Osten","Faserpflanze"
"166","16.12.2018","16.12.2018-131","TG18_MS1_CS_302","Blätter","MS2, Osten von M006","MS2","Lupinus sp.","Lupine","Frucht","vertrocknet","2018","Osten","Hülsenfrüchte"
"167","13.12.2018","13.12.2018-122","TG18_MS1_CS_216","Brot","MS1, in Flugsand, Nordbereich","MS1","Lupinus sp.","Lupine","Brei/Gebäck/Fruchtfleisch","vertrocknet","2018","Norden","Hülsenfrüchte"
"168","16.12.2018","16.12.2018-134","TG18_MS1_CS_305","Kerne und Früchte","MS2, zw. M004, M006 und Matte","MS2","Lupinus albus","Ägyptische Lupine","Same/Frucht","vertrocknet","2018","Westen","Hülsenfrüchte"
"169","16.12.2018","16.12.2018-134","TG18_MS1_CS_305","Kerne und Früchte","MS2, zw. M004, M006 und Matte","MS2","Lupinus albus","Ägyptische Lupine","Same/Frucht","vertrocknet","2018","Westen","Hülsenfrüchte"
"170","16.12.2018","16.12.2018-122","TG18_MS1_CS_297","Probe","MS2, zw. M004 und M008","MS2","Lupinus albus","Ägyptische Lupine","Frucht","vertrocknet","2018","Nord-Westen","Hülsenfrüchte"
"171","08.12.2018","8.12.2018-152","TG18_MS1_CS_039","Holzkohle","MS2, zw. Palmstamm und LZ-Verbruch","MS2","Mimusops laurifolia","Persea-Baum","Same/Frucht","vertrocknet","2018","Westen","Früchte"
"172","11.12.2018","11.12.2018-168","TG18_MS1_CS_151","Kerne","MS2, auf Lehmzigelverbruch","MS2","Mimusops laurifolia","Persea-Baum","Same/Frucht","vertrocknet","2018","Westen","Früchte"
"173","11.12.2018","11.12.2018-188","TG18_MS1_CS_161","Kerne","MS2, Westen von M007","MS2","Mimusops laurifolia","Persea-Baum","Same/Frucht","vertrocknet","2018","Nord-Osten","Früchte"
"174","12.12.2018","12.12.2018-104","TG18_MS1_CS_174","Kerne","MS2, Mauerkrone M004","MS2","Mimusops laurifolia","Persea-Baum","Same/Frucht","vertrocknet","2018","Westen","Früchte"
"175","15.12.2018","15.12.2018-132","TG18_MS1_CS_270","Kerne","MS1, Suedwand aussen","MS1","Mimusops laurifolia","Persea-Baum","Same/Frucht","vertrocknet","2018","Sueden","Früchte"
"176","16.12.2018","16.12.2018-138","TG18_MS1_CS_308","Botanikprobe","MS2, zw. M008 und Suedwand","MS2","Mimusops laurifolia","Persea-Baum","Same/Frucht","vertrocknet","2018","Norden","Früchte"
"177","16.12.2018","16.12.2018-149","TG18_MS1_CS_313","Kerne, Früchte, Zwiebelschale","MS1, Nordwand aussen, nahe Nord-Ost-Ecke","MS1","Mimusops laurifolia","Persea-Baum","Same/Frucht","vertrocknet","2018","Nord-Osten","Früchte"
"178","18.12.2018","18.12.2018-119","TG18_MS1_CS_351","Botanikprobe","MS1, Sued von Suedwand","MS1","Mimusops laurifolia","Persea-Baum","Same/Frucht","vertrocknet","2018","Sueden","Früchte"
"179","09.12.2018","9.12.2018-107","TG18_MS1_CS_042","Datteln, Dompalme, Kerne Früchte","MS2, in Schnitt X3, Aushub nach Westen hin","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2018","Nord-Westen","Früchte"
"180","10.12.2018","10.12.2018-118","TG18_MS1_CS_093","Kerne","MS2, M003 Ostseite","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2018","Westen","Früchte"
"181","10.12.2018","10.12.2018-138","TG18_MS1_CS_107","Holzstück und Kern","MS2, zw. M004 und Korb 10.12.2018-102","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2018","Westen","Früchte"
"182","10.12.2018","10.12.2018-158","TG18_MS1_CS_119","Samen","MS2, Suederweiterung X2, obere Schicht","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2018","Sueden","Früchte"
"183","10.12.2018","10.12.2018-158","TG18_MS1_CS_119","Samen","MS2, Suederweiterung X2, obere Schicht","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2018","Sueden","Früchte"
"184","10.12.2018","10.12.2018-158","TG18_MS1_CS_119","Samen","MS2, Suederweiterung X2, obere Schicht","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2018","Sueden","Früchte"
"185","10.12.2018","10.12.2018-158","TG18_MS1_CS_119","Samen","MS2, Suederweiterung X2, obere Schicht","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2018","Sueden","Früchte"
"186","10.12.2018","10.12.2018-158","TG18_MS1_CS_119","Samen","MS2, Suederweiterung X2, obere Schicht","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2018","Sueden","Früchte"
"187","10.12.2018","10.12.2018-158","TG18_MS1_CS_119","Samen","MS2, Suederweiterung X2, obere Schicht","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2018","Sueden","Früchte"
"188","10.12.2018","10.12.2018-158","TG18_MS1_CS_119","Samen","MS2, Suederweiterung X2, obere Schicht","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2018","Sueden","Früchte"
"189","10.12.2018","10.12.2018-158","TG18_MS1_CS_119","Samen","MS2, Suederweiterung X2, obere Schicht","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2018","Sueden","Früchte"
"190","10.12.2018","10.12.2018-158","TG18_MS1_CS_119","Samen","MS2, Suederweiterung X2, obere Schicht","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2018","Sueden","Früchte"
"191","10.12.2018","10.12.2018-158","TG18_MS1_CS_119","Samen","MS2, Suederweiterung X2, obere Schicht","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2018","Sueden","Früchte"
"192","10.12.2018","10.12.2018-158","TG18_MS1_CS_119","Samen","MS2, Suederweiterung X2, obere Schicht","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2018","Sueden","Früchte"
"193","10.12.2018","10.12.2018-158","TG18_MS1_CS_119","Samen","MS2, Suederweiterung X2, obere Schicht","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2018","Sueden","Früchte"
"194","10.12.2018","10.12.2018-158","TG18_MS1_CS_119","Samen","MS2, Suederweiterung X2, obere Schicht","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2018","Sueden","Früchte"
"195","10.12.2018","10.12.2018-279","TG18_MS1_CS_128","Samen und Pflanzenreste","MS2, Westen von M007","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2018","Nord-Osten","Früchte"
"196","10.12.2018","10.12.2018-279","TG18_MS1_CS_128","Samen und Pflanzenreste","MS2, Westen von M007","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2018","Nord-Osten","Früchte"
"197","10.12.2018","10.12.2018-279","TG18_MS1_CS_128","Samen und Pflanzenreste","MS2, Westen von M007","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2018","Nord-Osten","Früchte"
"198","10.12.2018","10.12.2018-279","TG18_MS1_CS_128","Samen und Pflanzenreste","MS2, Westen von M007","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2018","Nord-Osten","Früchte"
"199","11.12.2018","11.12.2018-168","TG18_MS1_CS_151","Kerne","MS2, auf Lehmzigelverbruch","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2018","Westen","Früchte"
"200","11.12.2018","11.12.2018-168","TG18_MS1_CS_151","Kerne","MS2, auf Lehmzigelverbruch","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2018","Westen","Früchte"
"201","11.12.2018","11.12.2018-168","TG18_MS1_CS_151","Kerne","MS2, auf Lehmzigelverbruch","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2018","Westen","Früchte"
"202","11.12.2018","11.12.2018-168","TG18_MS1_CS_151","Kerne","MS2, auf Lehmzigelverbruch","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2018","Westen","Früchte"
"203","11.12.2018","11.12.2018-168","TG18_MS1_CS_151","Kerne","MS2, auf Lehmzigelverbruch","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2018","Westen","Früchte"
"204","11.12.2018","11.12.2018-168","TG18_MS1_CS_151","Kerne","MS2, auf Lehmzigelverbruch","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2018","Westen","Früchte"
"205","11.12.2018","11.12.2018-168","TG18_MS1_CS_151","Kerne","MS2, auf Lehmzigelverbruch","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2018","Westen","Früchte"
"206","11.12.2018","11.12.2018-168","TG18_MS1_CS_151","Kerne","MS2, auf Lehmzigelverbruch","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2018","Westen","Früchte"
"207","11.12.2018","11.12.2018-188","TG18_MS1_CS_161","Kerne","MS2, Westen von M007","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2018","Nord-Osten","Früchte"
"208","11.12.2018","11.12.2018-188","TG18_MS1_CS_161","Kerne","MS2, Westen von M007","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2018","Nord-Osten","Früchte"
"209","11.12.2018","11.12.2018-188","TG18_MS1_CS_161","Kerne","MS2, Westen von M007","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2018","Nord-Osten","Früchte"
"210","11.12.2018","11.12.2018-188","TG18_MS1_CS_161","Kerne","MS2, Westen von M007","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2018","Nord-Osten","Früchte"
"211","11.12.2018","11.12.2018-188","TG18_MS1_CS_161","Kerne","MS2, Westen von M007","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2018","Nord-Osten","Früchte"
"212","11.12.2018","11.12.2018-188","TG18_MS1_CS_161","Kerne","MS2, Westen von M007","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2018","Nord-Osten","Früchte"
"213","11.12.2018","11.12.2018-188","TG18_MS1_CS_161","Kerne","MS2, Westen von M007","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2018","Nord-Osten","Früchte"
"214","12.12.2018","12.12.2018-104","TG18_MS1_CS_174","Kerne","MS2, Mauerkrone M004","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2018","Westen","Früchte"
"215","12.12.2018","12.12.2018-104","TG18_MS1_CS_174","Kerne","MS2, Mauerkrone M004","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2018","Westen","Früchte"
"216","12.12.2018","12.12.2018-142","TG18_MS1_CS_196","Kerne","MS1, Ostwand oestlich","MS1","Olea europaea","Olive","Same/Frucht","vertrocknet","2018","Osten","Früchte"
"217","12.12.2018","12.12.2018-142","TG18_MS1_CS_196","Kerne","MS1, Ostwand oestlich","MS1","Olea europaea","Olive","Same/Frucht","vertrocknet","2018","Osten","Früchte"
"218","12.12.2018","12.12.2018-142","TG18_MS1_CS_196","Kerne","MS1, Ostwand oestlich","MS1","Olea europaea","Olive","Same/Frucht","vertrocknet","2018","Osten","Früchte"
"219","13.12.2018","13.12.2018-162","TG18_MS1_CS_239","Früchte, Kerne, Zwiebelschale","MS2, Westen von M005, M006, M008","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2018","Nord-Westen","Früchte"
"220","15.12.2018","15.12.2018-114","TG18_MS1_CS_263","Kerne","MS2, S1 + S3","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2018","Westen","Früchte"
"221","16.12.2018","16.12.2018-134","TG18_MS1_CS_305","Kerne und Früchte","MS2, zw. M004, M006 und Matte","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2018","Westen","Früchte"
"222","16.12.2018","16.12.2018-134","TG18_MS1_CS_305","Kerne und Früchte","MS2, zw. M004, M006 und Matte","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2018","Westen","Früchte"
"223","16.12.2018","16.12.2018-134","TG18_MS1_CS_305","Kerne und Früchte","MS2, zw. M004, M006 und Matte","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2018","Westen","Früchte"
"224","16.12.2018","16.12.2018-134","TG18_MS1_CS_305","Kerne und Früchte","MS2, zw. M004, M006 und Matte","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2018","Westen","Früchte"
"225","16.12.2018","16.12.2018-134","TG18_MS1_CS_305","Kerne und Früchte","MS2, zw. M004, M006 und Matte","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2018","Westen","Früchte"
"226","16.12.2018","16.12.2018-138","TG18_MS1_CS_308","Botanikprobe","MS2, zw. M008 und Suedwand","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2018","Norden","Früchte"
"227","16.12.2018","16.12.2018-138","TG18_MS1_CS_308","Botanikprobe","MS2, zw. M008 und Suedwand","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2018","Norden","Früchte"
"228","16.12.2018","16.12.2018-138","TG18_MS1_CS_308","Botanikprobe","MS2, zw. M008 und Suedwand","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2018","Norden","Früchte"
"229","16.12.2018","16.12.2018-138","TG18_MS1_CS_308","Botanikprobe","MS2, zw. M008 und Suedwand","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2018","Norden","Früchte"
"230","16.12.2018","16.12.2018-138","TG18_MS1_CS_308","Botanikprobe","MS2, zw. M008 und Suedwand","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2018","Norden","Früchte"
"231","16.12.2018","16.12.2018-138","TG18_MS1_CS_308","Botanikprobe","MS2, zw. M008 und Suedwand","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2018","Norden","Früchte"
"232","16.12.2018","16.12.2018-138","TG18_MS1_CS_308","Botanikprobe","MS2, zw. M008 und Suedwand","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2018","Norden","Früchte"
"233","16.12.2018","16.12.2018-138","TG18_MS1_CS_308","Botanikprobe","MS2, zw. M008 und Suedwand","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2018","Norden","Früchte"
"234","16.12.2018","16.12.2018-146","TG18_MS1_CS_311","Botanikprobe","MS2, Osten von M004 (Norden von 10.12.2018-102)","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2018","Westen","Früchte"
"235","16.12.2018","16.12.2018-146","TG18_MS1_CS_311","Botanikprobe","MS2, Osten von M004 (Norden von 10.12.2018-102)","MS2","Olea europaea","Olive","Same/Frucht","vertrocknet","2018","Westen","Früchte"
